Version,File Name,NR,NAuth,LOC_added,MAX_LOC_added,AVG_LOC_added,Churn,MAX_Churn,AVG_Churn,ChgSetSize,MAX_ChgSet,AVG_ChgSet
4.0.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,2.0,2.0,305.0,294.0,152.5,124.0,123.0,62.0,123.0,5.5,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,1.0,1.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,17.0,
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,1.0,1.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,6.0,
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,1.0,1.0,9.0,9.0,9.0,5.0,5.0,5.0,5.0,4.0,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,3.0,1.0,227.0,177.0,75.666664,215.0,177.0,71.666664,177.0,7.0,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java,1.0,1.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,6.0,
4.0.0,hedwig-server/src/test/java/org/apache/hedwig/client/TestPubSubClient.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,3.0,1.0,161.0,157.0,53.666668,158.0,157.0,52.666668,157.0,8.666667,
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,1.0,1.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,3.0,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerCreateDeleteTest.java,1.0,1.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,3.0,
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,37.0,
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,2.0,2.0,9.0,6.0,4.5,6.0,4.0,3.0,2.0,21.0,
4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpgradeTest.java,5.0,3.0,263.0,143.0,52.6,249.0,133.0,49.8,115.0,11.8,
4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieReadWriteTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/GcLedgersTest.java,1.0,1.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,7.0,
4.0.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,13.0,
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,27.0,
4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerTestCase.java,1.0,1.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,7.0,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,hedwig-server/src/test/java/org/apache/hedwig/server/PubSubServerStandAloneTestBase.java,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37.0,
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,2.0,2.0,33.0,33.0,16.5,31.0,33.0,15.5,33.0,10.5,
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java,1.0,1.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,1.0,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,3.0,1.0,207.0,165.0,69.0,169.0,131.0,56.333332,27.0,13.0,
4.0.0,hedwig-server/src/test/java/org/apache/hedwig/server/TestPubSubServerStartup.java,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37.0,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,2.0,1.0,11.0,8.0,5.5,8.0,5.0,4.0,5.0,27.0,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,3.0,1.0,79.0,53.0,26.333334,51.0,53.0,17.0,53.0,22.333334,
4.0.0,hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java,3.0,1.0,31.0,25.0,10.333333,20.0,16.0,6.6666665,3.0,19.333334,
4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalTest.java,9.0,3.0,617.0,394.0,68.55556,582.0,394.0,64.666664,394.0,9.444445,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java,2.0,1.0,193.0,190.0,96.5,191.0,190.0,95.5,190.0,27.0,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,1.0,1.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,17.0,
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,4.0,1.0,130.0,79.0,32.5,51.0,20.0,12.75,11.0,6.75,
4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CookieTest.java,2.0,1.0,323.0,298.0,161.5,321.0,298.0,160.5,298.0,11.5,
4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestReadTimeout.java,3.0,2.0,106.0,101.0,35.333332,101.0,101.0,33.666668,101.0,8.666667,
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,9.0,2.0,153.0,61.0,17.0,114.0,59.0,12.666667,59.0,12.0,
4.0.0,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestUpdateSubscriptionState.java,1.0,1.0,246.0,246.0,246.0,246.0,246.0,246.0,246.0,13.0,
4.0.0,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestZkSubscriptionManager.java,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,2.0,1.0,12.0,8.0,6.0,10.0,8.0,5.0,8.0,4.0,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,3.0,2.0,49.0,26.0,16.333334,46.0,26.0,15.333333,20.0,7.3333335,
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,17.0,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,13.0,
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ClientChannelPipelineFactory.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java,6.0,2.0,163.0,155.0,27.166666,117.0,150.0,19.5,150.0,12.5,
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,hedwig-server/src/test/java/org/apache/hedwig/zookeeper/TestZkUtils.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,hedwig-server/src/test/java/org/apache/hedwig/HelperMethods.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,3.0,1.0,55.0,31.0,18.333334,33.0,30.0,11.0,1.0,17.0,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,2.0,1.0,357.0,357.0,178.5,355.0,357.0,177.5,357.0,22.5,
4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestProtoVersions.java,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,1.0,1.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,17.0,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,
4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/CloseTest.java,1.0,1.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,10.0,
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,3.0,1.0,19.0,9.0,6.3333335,11.0,7.0,3.6666667,7.0,6.6666665,
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,1.0,1.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,15.0,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java,4.0,3.0,47.0,33.0,11.75,35.0,31.0,8.75,31.0,12.0,
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalAsyncLedgerOpsTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestConcurrentTopicAcquisition.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,2.0,1.0,18.0,17.0,9.0,17.0,17.0,8.5,0.0,25.0,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,1.0,1.0,42.0,42.0,42.0,6.0,6.0,6.0,6.0,37.0,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,1.0,1.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,17.0,
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,1.0,1.0,59.0,59.0,59.0,37.0,37.0,37.0,37.0,8.0,
4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieFailureTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,1.0,1.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,27.0,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MessageFilter.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,1.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,
4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LoopbackClient.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,4.0,1.0,120.0,38.0,30.0,96.0,37.0,24.0,22.0,11.25,
4.0.0,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/StubSubscriptionManager.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,1.0,1.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,7.0,
4.0.0,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java,1.0,1.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,3.0,
4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java,2.0,1.0,15.0,13.0,7.5,1.0,1.0,0.5,0.0,8.5,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,3.0,2.0,86.0,47.0,28.666666,81.0,47.0,27.0,47.0,13.0,
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,3.0,1.0,253.0,241.0,84.333336,172.0,174.0,57.333332,174.0,17.666666,
4.0.0,hedwig-server/src/test/java/org/apache/hedwig/StubCallback.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestPersistenceManagerBlackBox.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalLedgerDeleteTest.java,1.0,1.0,0.0,0.0,0.0,-4.0,0.0,-4.0,-4.0,12.0,
4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java,2.0,2.0,4.0,3.0,2.0,-3.0,1.0,-1.5,-4.0,7.5,
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,37.0,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java,8.0,3.0,116.0,61.0,14.5,93.0,60.0,11.625,7.0,6.5,
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,4.0,3.0,36.0,23.0,9.0,30.0,23.0,7.5,5.0,10.25,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,1.0,1.0,24.0,24.0,24.0,21.0,21.0,21.0,21.0,13.0,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,1.0,1.0,6504.0,6504.0,6504.0,156.0,156.0,156.0,156.0,27.0,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,3.0,1.0,43.0,29.0,14.333333,40.0,28.0,13.333333,0.0,27.0,
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,12.0,3.0,375.0,253.0,31.25,2.0,59.0,0.16666667,59.0,8.166667,
4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerLayoutTest.java,1.0,1.0,3.0,3.0,3.0,-2.0,0.0,-2.0,-2.0,12.0,
4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTest.java,1.0,1.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,7.0,
4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,12.0,
4.0.0,hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java,2.0,1.0,49.0,42.0,24.5,29.0,25.0,14.5,4.0,21.5,
4.0.0,bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java,4.0,2.0,220.0,211.0,55.0,216.0,211.0,54.0,211.0,6.5,
4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ZooKeeperUtil.java,3.0,1.0,163.0,133.0,54.333332,163.0,133.0,54.333332,133.0,9.666667,
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,1.0,1.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,6.0,
4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookKeeperClusterTestCase.java,3.0,2.0,345.0,336.0,115.0,339.0,336.0,113.0,336.0,9.666667,
4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerRecoveryTest.java,2.0,1.0,40.0,39.0,20.0,38.0,39.0,19.0,39.0,9.0,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,2.0,1.0,55.0,53.0,27.5,52.0,53.0,26.0,53.0,8.5,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java,1.0,1.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,8.0,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,1.0,1.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,8.0,
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,5.0,1.0,74.0,36.0,14.8,-87.0,30.0,-17.4,30.0,8.8,
4.0.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestSubUnsubHandler.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java,2.0,1.0,52.0,51.0,26.0,51.0,51.0,25.5,51.0,27.0,
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,1.0,1.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,14.0,
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,1.0,1.0,12.0,12.0,12.0,2.0,2.0,2.0,2.0,16.0,
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,1.0,1.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,10.0,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,5.0,2.0,59.0,37.0,11.8,24.0,14.0,4.8,0.0,15.2,
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,3.0,2.0,17.0,15.0,5.6666665,16.0,15.0,5.3333335,15.0,9.333333,
4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java,7.0,2.0,119.0,30.0,17.0,-208.0,30.0,-29.714285,30.0,10.142858,
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,6.0,2.0,182.0,110.0,30.333334,172.0,110.0,28.666666,22.0,7.1666665,
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.1.0,hedwig-client/src/test/java/org/apache/hedwig/util/TestFileUtils.java,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,79.0,
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,3.0,2.0,35.0,20.0,11.666667,31.0,18.0,10.333333,18.0,17.666666,
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java,2.0,1.0,284.0,261.0,142.0,284.0,261.0,142.0,261.0,30.0,
4.1.0,hedwig-server/src/test/java/org/apache/hedwig/server/LoggingExceptionHandler.java,1.0,1.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,15.0,
4.1.0,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestMMTopicManager.java,2.0,2.0,326.0,321.0,163.0,321.0,321.0,160.5,321.0,50.0,
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,18.0,
